id,text,author,name,followers,createdAt,likes,retweets,replies,views,lang,url
2103473806220357911,@SunsetLM @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Ở đâu có Quà ở đó có Mèoooo 1838 LENAMIU PLS LOVE EP3 #PlsLoveรักได้ไหมEP3,raumeocuamiu,ᵖˡˢ Râu Mều của MiuNatsha 🐮🔫,167,Fri Sep 25 13:16:50 +0000 2026,0,0,0,22,vi,https://x.com/raumeocuamiu/status/2103473806220357911
2103473568847991078,@SunsetLM @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Tôi yêu phụ nữ Thái Lan. đặc biệt là LenaMiu=)) 425 LENAMIU PLS LOVE EP3 #PlsLoveรักได้ไหมEP3,hhaa010200,hah,273,Fri Sep 25 13:15:54 +0000 2026,0,0,0,32,vi,https://x.com/hhaa010200/status/2103473568847991078
2103473393958113380,@SunsetLM @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Nay cùng cố gắng nha cả nhà iuuuu 245 LENAMIU PLS LOVE EP3 #PlsLoveรักได้ไหมEP3,Sunyeon2505,ᵖˡˢ Phở bò 🫶🏻,253,Fri Sep 25 13:15:12 +0000 2026,0,0,0,26,vi,https://x.com/Sunyeon2505/status/2103473393958113380
2103473337125249367,@SunsetLM Có mắng thì mới có hôn nha LENAMIU PLS LOVE EP3 #PlsLoveรักได้ไหมEP3,Ng0c93,555555,64,Fri Sep 25 13:14:58 +0000 2026,0,0,0,9,vi,https://x.com/Ng0c93/status/2103473337125249367
2103473201456275831,@SunsetLM @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Ôi nhà mình rộn ràng quá 1909 LENAMIU PLS LOVE EP3 #PlsLoveรักได้ไหมEP3,CookieeeJ,ᵖˡˢ Natsha H,215,Fri Sep 25 13:14:26 +0000 2026,0,0,0,18,vi,https://x.com/CookieeeJ/status/2103473201456275831
2103473012213498234,"@SunsetLM @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Đếm ngược từng phút tới khúc Peem gõ cửa phòng người ta đòi ""cô gái của tôi"" về 2503 LENAMIU PLS LOVE EP3 #PlsLoveรักได้ไหมEP3",Xuan702,From X to X,130,Fri Sep 25 13:13:41 +0000 2026,0,0,0,48,vi,https://x.com/Xuan702/status/2103473012213498234
2103473004814717021,@SunsetLM @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Lenamiu luôn hạnh phúc nhaaaa 2222 LENAMIU PLS LOVE EP3 #PlsLoveรักได้ไหมEP3,nottinghill2511,Notting Hill 🦋🧸,825,Fri Sep 25 13:13:39 +0000 2026,2,1,0,109,vi,https://x.com/nottinghill2511/status/2103473004814717021
2103472950917873673,@SunsetLM @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa hữu duyên bl chúc Parn mãi đẹp gái 1512 LENAMIU PLS LOVE EP3 #PlsLoveรักได้ไหมEP3,ng_hhan15,ahg,126,Fri Sep 25 13:13:26 +0000 2026,0,0,0,21,vi,https://x.com/ng_hhan15/status/2103472950917873673
2103472875550445855,Khun peem k được mắng Parn nha 777 LENAMIU PLS LOVE EP3 #PlsLoveรักได้ไหมEP3,SunsetLM,Sunset🦋🧸,439,Fri Sep 25 13:13:08 +0000 2026,0,0,1,121,vi,https://x.com/SunsetLM/status/2103472875550445855
2103309277163401250,@luctichchi @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa 😚😚 chắc chắn ạ MIU NATSHA FACE OF SNATCH #MiuXSnatchTH #MiuNatsha #หมิวณัชชา,SunsetLM,Sunset🦋🧸,439,Fri Sep 25 02:23:03 +0000 2026,1,0,0,103,vi,https://x.com/SunsetLM/status/2103309277163401250
2103308858815021441,@SunsetLM @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Cầu trời cho acc xanh để đi phò trợ cho bé Love được nổi tiếng toàn cầu như mong cầu của LenaMiu MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,luctichchi,Luc Tich Chesse,38,Fri Sep 25 02:21:24 +0000 2026,1,0,1,142,vi,https://x.com/luctichchi/status/2103308858815021441
2103143595557720357,@xudzuimo @SunsetLM @LenaMiu_CH3 @lena__lorena @miunatshaa tui tới từ vùng đất linh thiênggg !!! MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,yellowww___13,yellow1__3 🇻🇳,125,Thu Sep 24 15:24:42 +0000 2026,0,0,0,31,vi,https://x.com/yellowww___13/status/2103143595557720357
2103135728377188370,@nottinghill2511 @lenamiupfk @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Cái trò GA này mỗi tuần làm 1 lần c ạ 😂 MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,SunsetLM,Sunset🦋🧸,439,Thu Sep 24 14:53:26 +0000 2026,0,0,0,91,vi,https://x.com/SunsetLM/status/2103135728377188370
2103135591567331720,@yellowww___13 @SunsetLM @LenaMiu_CH3 @lena__lorena @miunatshaa Hài quá má ơi MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,xudzuimo,ICEM,101,Thu Sep 24 14:52:54 +0000 2026,1,0,1,63,vi,https://x.com/xudzuimo/status/2103135591567331720
2103130477955821583,@SunsetLM @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa ÔNG HỔ TỚI ĐÂYYYY MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,yellowww___13,yellow1__3 🇻🇳,125,Thu Sep 24 14:32:34 +0000 2026,1,0,1,76,vi,https://x.com/yellowww___13/status/2103130477955821583
2103125735393448137,@SunsetLM @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Chuyến này là chúng ta tới bến MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,MinhMinh211214,992k1,349,Thu Sep 24 14:13:44 +0000 2026,1,0,0,102,vi,https://x.com/MinhMinh211214/status/2103125735393448137
2103116842873352349,@SunsetLM @lenamiupfk @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Vui quá được chơi GA tiếp 😆 MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,nottinghill2511,Notting Hill 🦋🧸,825,Thu Sep 24 13:38:24 +0000 2026,2,0,1,130,vi,https://x.com/nottinghill2511/status/2103116842873352349
2103111685427105994,@xudzuimo @SunsetLM @DDdienKH @LenaMiu_CH3 @lena__lorena @miunatshaa dạ dạ nguyện dâng hiến hết mình🥰 MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,buniestt_,ᵖˡˢ˚⋆𝑏𝑢𝑛𝑛𝑖𝑒𝑠𝑡_౨ৎ,445,Thu Sep 24 13:17:54 +0000 2026,0,0,0,50,vi,https://x.com/buniestt_/status/2103111685427105994
2103111058517004494,@buniestt_ @SunsetLM @DDdienKH @LenaMiu_CH3 @lena__lorena @miunatshaa 600 700 ep4 anh GA tiếp đó em ráng trend nha MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,xudzuimo,ICEM,101,Thu Sep 24 13:15:24 +0000 2026,1,0,1,56,vi,https://x.com/xudzuimo/status/2103111058517004494
2103110766765449409,@xudzuimo @SunsetLM @DDdienKH @LenaMiu_CH3 @lena__lorena @miunatshaa Đúng là tổng đài của lòng em🥰 MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,buniestt_,ᵖˡˢ˚⋆𝑏𝑢𝑛𝑛𝑖𝑒𝑠𝑡_౨ৎ,445,Thu Sep 24 13:14:15 +0000 2026,1,0,1,53,vi,https://x.com/buniestt_/status/2103110766765449409
2103110576453177362,@buniestt_ @SunsetLM @DDdienKH @LenaMiu_CH3 @lena__lorena @miunatshaa Tại anh tổ chức mà 😞 MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,xudzuimo,ICEM,101,Thu Sep 24 13:13:29 +0000 2026,0,0,1,56,vi,https://x.com/xudzuimo/status/2103110576453177362
2103110347871916298,@xudzuimo @SunsetLM @DDdienKH @LenaMiu_CH3 @lena__lorena @miunatshaa Sao đi đâu cũng gặp anh hết z MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,buniestt_,ᵖˡˢ˚⋆𝑏𝑢𝑛𝑛𝑖𝑒𝑠𝑡_౨ৎ,445,Thu Sep 24 13:12:35 +0000 2026,1,0,1,64,vi,https://x.com/buniestt_/status/2103110347871916298
2103109938805637608,@buniestt_ @SunsetLM @DDdienKH @LenaMiu_CH3 @lena__lorena @miunatshaa Anh nói anh có tiền mà em ko tin giờ em hối hận chưa MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,xudzuimo,ICEM,101,Thu Sep 24 13:10:57 +0000 2026,0,0,1,70,vi,https://x.com/xudzuimo/status/2103109938805637608
2103109035448996330,@SunsetLM @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Mai trung thu cũng phải tranh thủ qua X MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,Ng0c93,555555,64,Thu Sep 24 13:07:22 +0000 2026,0,0,0,36,vi,https://x.com/Ng0c93/status/2103109035448996330
2103108100492537951,@buniestt_ @DDdienKH @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Lên bia nhá 😂 MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,SunsetLM,Sunset🦋🧸,439,Thu Sep 24 13:03:39 +0000 2026,1,0,0,79,und,https://x.com/SunsetLM/status/2103108100492537951
2103107898486468903,@Ng0c93 @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Mai quậy ở X ạ MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,SunsetLM,Sunset🦋🧸,439,Thu Sep 24 13:02:51 +0000 2026,1,0,1,83,vi,https://x.com/SunsetLM/status/2103107898486468903
2103104382049083657,"@SunsetLM @DDdienKH @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Tuyệt zờiii, uống nàooo MIU NATSHA FACE OF SNATCH #MiuXSnatchTH",buniestt_,ᵖˡˢ˚⋆𝑏𝑢𝑛𝑛𝑖𝑒𝑠𝑡_౨ৎ,445,Thu Sep 24 12:48:53 +0000 2026,2,0,2,140,vi,https://x.com/buniestt_/status/2103104382049083657
2103101439380001005,@SunsetLM @LenaMiu_CH3 @xudzuimo @lena__lorena @miunatshaa Mai chiến thôi nào MIU NATSHA FACE OF SNATCH #MiuXSnatchTH,Ng0c93,555555,64,Thu Sep 24 12:37:11 +0000 2026,3,0,1,107,vi,https://x.com/Ng0c93/status/2103101439380001005
